Vnum	Name	Rank	Type	BattleType	Level	ScalePct	Size	AiFlags0	AiFlags1	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	SungMaSt	SungMaDx	SungMaHt	SungMaIq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	SungMaExp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistFist	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistClaw	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	ResistBleeding	AttElec	AttFire	AttIce	AttWind	AttEarth	AttDark	ResistDark	ResistIce	ResistEarth	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneskin	SpGodspeed	SpDeathblow	SpRevive	SpHeal	SpRAtkSpeed	SpRCastSpeed	SpRHPRegen	HitRange
14010	??	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14011	??	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14012	??	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14013	??	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14014	??	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14015	??	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14016	??	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14017	??	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14018	??	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14019	??	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14020	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14021	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14022	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14023	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14024	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14025	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14026	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14027	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14028	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14029	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14030	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14031	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14032	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14033	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14034	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14035	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14036	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14037	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14038	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14039	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14040	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14041	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14042	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14043	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14044	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14045	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14046	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14047	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14048	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14049	???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14050	? ???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14051	?? ???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14052	?? ???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14053	?? ???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14054	??? ???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
14055	??? ???	KING	BUILDING	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	3954	3	1	0	0	562	0	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20001	????	KNIGHT	NPC	MELEE	1	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20002	???	KNIGHT	NPC	MELEE	1	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20003	??	KNIGHT	NPC	MELEE	1	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20004	??	KNIGHT	NPC	MELEE	1	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	beggar	2	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20005	???	KNIGHT	NPC	MELEE	1	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20006	???	KNIGHT	NPC	MELEE	1	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20007	???	KNIGHT	NPC	MELEE	1	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20008	??	KNIGHT	NPC	MELEE	1	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20009	??	KNIGHT	NPC	MELEE	1	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20010	???	KNIGHT	NPC	MELEE	1	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	peddler	2	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20011	???	KNIGHT	NPC	MELEE	1	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20012	??	KNIGHT	NPC	MELEE	1	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20013	??	KNIGHT	NPC	MELEE	1	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20014	???	KNIGHT	NPC	MELEE	1	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
